income_group,target_pop,hs_constraints,vaccine_doses,vaccine,max_coverage,age_groups_covered,vacc_start,dt,repetition,seeding_cases,vacc_per_week,ab_model_infection,t_d3,max_Rt,max_Rt_omicron,vfr,vfr_time1,vfr_time2,scenario,name,strategy,mu_ab_d1,mu_ab_d2,k,hl_s,hl_l,period_s,period_l,dose_3_fold_increase,ab_50,ab_50_severe,scale_d2,scale_d3,std10
LMIC,1000000,Present,2,Oxford-AstraZeneca,0.8,5,1/1/2021,0.25,10,10,0.02,TRUE,360,4,7.5,3.5,11/27/2021,12/31/2021,172,rq2_lmic_abmodel_omicron,same_doses,0.06993192947369985,0.1994448108832346,2.9358014625972717,68.72656853174158,420.6254391973944,93.24922166091191,366.7003105076253,1.5817578505348298,0.11178779096903553,0.016143442220635115,0.9244661505278685,0.9862557063330581,0.44
LMIC,1000000,Present,2,Oxford-AstraZeneca,0.8,5,1/1/2021,0.25,10,10,0.02,TRUE,360,4,7.5,2.3,11/27/2021,12/31/2021,173,rq2_lmic_abmodel_omicron,same_doses,0.06993192947369985,0.1994448108832346,2.9358014625972717,68.72656853174158,420.6254391973944,93.24922166091191,366.7003105076253,1.5817578505348298,0.11178779096903553,0.016143442220635115,0.8850571855858869,0.9790847705068276,0.44
LMIC,1000000,Present,2,Oxford-AstraZeneca,0.8,5,1/1/2021,0.25,10,10,0.02,TRUE,360,4,7.5,5.9,11/27/2021,12/31/2021,174,rq2_lmic_abmodel_omicron,same_doses,0.06993192947369985,0.1994448108832346,2.9358014625972717,68.72656853174158,420.6254391973944,93.24922166091191,366.7003105076253,1.5817578505348298,0.11178779096903553,0.016143442220635115,0.9551917842114473,0.9918466054518142,0.44
LMIC,1000000,Present,2,Oxford-AstraZeneca,0.8,5,1/1/2021,0.25,10,10,0.01,TRUE,180,4,7.5,3.5,11/27/2021,12/31/2021,175,rq2_lmic_abmodel_omicron,same_doses,0.06993192947369985,0.1994448108832346,2.9358014625972717,68.72656853174158,420.6254391973944,93.24922166091191,366.7003105076253,1.5817578505348298,0.11178779096903553,0.016143442220635115,0.9244661505278685,0.9727772153074404,0.44
LMIC,1000000,Present,2,Oxford-AstraZeneca,0.8,5,1/1/2021,0.25,10,10,0.01,TRUE,180,4,7.5,2.3,11/27/2021,12/31/2021,176,rq2_lmic_abmodel_omicron,same_doses,0.06993192947369985,0.1994448108832346,2.9358014625972717,68.72656853174158,420.6254391973944,93.24922166091191,366.7003105076253,1.5817578505348298,0.11178779096903553,0.016143442220635115,0.8850571855858869,0.9585740232939312,0.44
LMIC,1000000,Present,2,Oxford-AstraZeneca,0.8,5,1/1/2021,0.25,10,10,0.01,TRUE,180,4,7.5,5.9,11/27/2021,12/31/2021,177,rq2_lmic_abmodel_omicron,same_doses,0.06993192947369985,0.1994448108832346,2.9358014625972717,68.72656853174158,420.6254391973944,93.24922166091191,366.7003105076253,1.5817578505348298,0.11178779096903553,0.016143442220635115,0.9551917842114473,0.9838508904366172,0.44
LMIC,1000000,Present,2,Oxford-AstraZeneca,0.8,5,1/1/2021,0.25,10,10,0.01,TRUE,360,4,7.5,3.5,11/27/2021,12/31/2021,178,rq2_lmic_abmodel_omicron,same_doses,0.06993192947369985,0.1994448108832346,2.9358014625972717,68.72656853174158,420.6254391973944,93.24922166091191,366.7003105076253,1.5817578505348298,0.11178779096903553,0.016143442220635115,0.9244661505278685,0.9862557063330581,0.44
LMIC,1000000,Present,2,Oxford-AstraZeneca,0.8,5,1/1/2021,0.25,10,10,0.01,TRUE,360,4,7.5,2.3,11/27/2021,12/31/2021,179,rq2_lmic_abmodel_omicron,same_doses,0.06993192947369985,0.1994448108832346,2.9358014625972717,68.72656853174158,420.6254391973944,93.24922166091191,366.7003105076253,1.5817578505348298,0.11178779096903553,0.016143442220635115,0.8850571855858869,0.9790847705068276,0.44
LMIC,1000000,Present,2,Oxford-AstraZeneca,0.8,5,1/1/2021,0.25,10,10,0.01,TRUE,360,4,7.5,5.9,11/27/2021,12/31/2021,180,rq2_lmic_abmodel_omicron,same_doses,0.06993192947369985,0.1994448108832346,2.9358014625972717,68.72656853174158,420.6254391973944,93.24922166091191,366.7003105076253,1.5817578505348298,0.11178779096903553,0.016143442220635115,0.9551917842114473,0.9918466054518142,0.44
LMIC,1000000,Present,2,Oxford-AstraZeneca,0.8,9,1/1/2021,0.25,1,10,0.02,TRUE,180,4,5,3.5,11/27/2021,12/31/2021,181,rq2_lmic_abmodel_omicron,same_doses,0.06993192947369985,0.1994448108832346,2.9358014625972717,68.72656853174158,420.6254391973944,93.24922166091191,366.7003105076253,1.5817578505348298,0.11178779096903553,0.016143442220635115,0.9244661505278685,0.9727772153074404,0.44
LMIC,1000000,Present,2,Oxford-AstraZeneca,0.8,9,1/1/2021,0.25,1,10,0.02,TRUE,180,4,5,2.3,11/27/2021,12/31/2021,182,rq2_lmic_abmodel_omicron,same_doses,0.06993192947369985,0.1994448108832346,2.9358014625972717,68.72656853174158,420.6254391973944,93.24922166091191,366.7003105076253,1.5817578505348298,0.11178779096903553,0.016143442220635115,0.8850571855858869,0.9585740232939312,0.44
LMIC,1000000,Present,2,Oxford-AstraZeneca,0.8,9,1/1/2021,0.25,1,10,0.02,TRUE,180,4,5,5.9,11/27/2021,12/31/2021,183,rq2_lmic_abmodel_omicron,same_doses,0.06993192947369985,0.1994448108832346,2.9358014625972717,68.72656853174158,420.6254391973944,93.24922166091191,366.7003105076253,1.5817578505348298,0.11178779096903553,0.016143442220635115,0.9551917842114473,0.9838508904366172,0.44
LMIC,1000000,Present,2,Oxford-AstraZeneca,0.8,9,1/1/2021,0.25,1,10,0.02,TRUE,180,4,7.5,3.5,11/27/2021,12/31/2021,184,rq2_lmic_abmodel_omicron,same_doses,0.06993192947369985,0.1994448108832346,2.9358014625972717,68.72656853174158,420.6254391973944,93.24922166091191,366.7003105076253,1.5817578505348298,0.11178779096903553,0.016143442220635115,0.9244661505278685,0.9727772153074404,0.44
LMIC,1000000,Present,2,Oxford-AstraZeneca,0.8,9,1/1/2021,0.25,1,10,0.02,TRUE,180,4,7.5,2.3,11/27/2021,12/31/2021,185,rq2_lmic_abmodel_omicron,same_doses,0.06993192947369985,0.1994448108832346,2.9358014625972717,68.72656853174158,420.6254391973944,93.24922166091191,366.7003105076253,1.5817578505348298,0.11178779096903553,0.016143442220635115,0.8850571855858869,0.9585740232939312,0.44
LMIC,1000000,Present,2,Oxford-AstraZeneca,0.8,9,1/1/2021,0.25,1,10,0.02,TRUE,180,4,7.5,5.9,11/27/2021,12/31/2021,186,rq2_lmic_abmodel_omicron,same_doses,0.06993192947369985,0.1994448108832346,2.9358014625972717,68.72656853174158,420.6254391973944,93.24922166091191,366.7003105076253,1.5817578505348298,0.11178779096903553,0.016143442220635115,0.9551917842114473,0.9838508904366172,0.44
LMIC,1000000,Present,2,Oxford-AstraZeneca,0.8,9,1/1/2021,0.25,1,10,0.02,TRUE,360,4,5,3.5,11/27/2021,12/31/2021,187,rq2_lmic_abmodel_omicron,same_doses,0.06993192947369985,0.1994448108832346,2.9358014625972717,68.72656853174158,420.6254391973944,93.24922166091191,366.7003105076253,1.5817578505348298,0.11178779096903553,0.016143442220635115,0.9244661505278685,0.9862557063330581,0.44
LMIC,1000000,Present,2,Oxford-AstraZeneca,0.8,9,1/1/2021,0.25,1,10,0.02,TRUE,360,4,5,2.3,11/27/2021,12/31/2021,188,rq2_lmic_abmodel_omicron,same_doses,0.06993192947369985,0.1994448108832346,2.9358014625972717,68.72656853174158,420.6254391973944,93.24922166091191,366.7003105076253,1.5817578505348298,0.11178779096903553,0.016143442220635115,0.8850571855858869,0.9790847705068276,0.44
LMIC,1000000,Present,2,Oxford-AstraZeneca,0.8,9,1/1/2021,0.25,1,10,0.02,TRUE,360,4,5,5.9,11/27/2021,12/31/2021,189,rq2_lmic_abmodel_omicron,same_doses,0.06993192947369985,0.1994448108832346,2.9358014625972717,68.72656853174158,420.6254391973944,93.24922166091191,366.7003105076253,1.5817578505348298,0.11178779096903553,0.016143442220635115,0.9551917842114473,0.9918466054518142,0.44
LMIC,1000000,Present,2,Oxford-AstraZeneca,0.8,9,1/1/2021,0.25,1,10,0.02,TRUE,360,4,7.5,3.5,11/27/2021,12/31/2021,190,rq2_lmic_abmodel_omicron,same_doses,0.06993192947369985,0.1994448108832346,2.9358014625972717,68.72656853174158,420.6254391973944,93.24922166091191,366.7003105076253,1.5817578505348298,0.11178779096903553,0.016143442220635115,0.9244661505278685,0.9862557063330581,0.44
LMIC,1000000,Present,2,Oxford-AstraZeneca,0.8,9,1/1/2021,0.25,1,10,0.02,TRUE,360,4,7.5,2.3,11/27/2021,12/31/2021,191,rq2_lmic_abmodel_omicron,same_doses,0.06993192947369985,0.1994448108832346,2.9358014625972717,68.72656853174158,420.6254391973944,93.24922166091191,366.7003105076253,1.5817578505348298,0.11178779096903553,0.016143442220635115,0.8850571855858869,0.9790847705068276,0.44
LMIC,1000000,Present,2,Oxford-AstraZeneca,0.8,9,1/1/2021,0.25,1,10,0.02,TRUE,360,4,7.5,5.9,11/27/2021,12/31/2021,192,rq2_lmic_abmodel_omicron,same_doses,0.06993192947369985,0.1994448108832346,2.9358014625972717,68.72656853174158,420.6254391973944,93.24922166091191,366.7003105076253,1.5817578505348298,0.11178779096903553,0.016143442220635115,0.9551917842114473,0.9918466054518142,0.44
LMIC,1000000,Present,2,Oxford-AstraZeneca,0.8,9,1/1/2021,0.25,1,10,0.01,TRUE,180,4,7.5,3.5,11/27/2021,12/31/2021,193,rq2_lmic_abmodel_omicron,same_doses,0.06993192947369985,0.1994448108832346,2.9358014625972717,68.72656853174158,420.6254391973944,93.24922166091191,366.7003105076253,1.5817578505348298,0.11178779096903553,0.016143442220635115,0.9244661505278685,0.9727772153074404,0.44
LMIC,1000000,Present,2,Oxford-AstraZeneca,0.8,9,1/1/2021,0.25,1,10,0.01,TRUE,180,4,7.5,2.3,11/27/2021,12/31/2021,194,rq2_lmic_abmodel_omicron,same_doses,0.06993192947369985,0.1994448108832346,2.9358014625972717,68.72656853174158,420.6254391973944,93.24922166091191,366.7003105076253,1.5817578505348298,0.11178779096903553,0.016143442220635115,0.8850571855858869,0.9585740232939312,0.44
LMIC,1000000,Present,2,Oxford-AstraZeneca,0.8,9,1/1/2021,0.25,1,10,0.01,TRUE,180,4,7.5,5.9,11/27/2021,12/31/2021,195,rq2_lmic_abmodel_omicron,same_doses,0.06993192947369985,0.1994448108832346,2.9358014625972717,68.72656853174158,420.6254391973944,93.24922166091191,366.7003105076253,1.5817578505348298,0.11178779096903553,0.016143442220635115,0.9551917842114473,0.9838508904366172,0.44
LMIC,1000000,Present,2,Oxford-AstraZeneca,0.8,9,1/1/2021,0.25,1,10,0.01,TRUE,360,4,7.5,3.5,11/27/2021,12/31/2021,196,rq2_lmic_abmodel_omicron,same_doses,0.06993192947369985,0.1994448108832346,2.9358014625972717,68.72656853174158,420.6254391973944,93.24922166091191,366.7003105076253,1.5817578505348298,0.11178779096903553,0.016143442220635115,0.9244661505278685,0.9862557063330581,0.44
LMIC,1000000,Present,2,Oxford-AstraZeneca,0.8,9,1/1/2021,0.25,1,10,0.01,TRUE,360,4,7.5,2.3,11/27/2021,12/31/2021,197,rq2_lmic_abmodel_omicron,same_doses,0.06993192947369985,0.1994448108832346,2.9358014625972717,68.72656853174158,420.6254391973944,93.24922166091191,366.7003105076253,1.5817578505348298,0.11178779096903553,0.016143442220635115,0.8850571855858869,0.9790847705068276,0.44
LMIC,1000000,Present,2,Oxford-AstraZeneca,0.8,9,1/1/2021,0.25,1,10,0.01,TRUE,360,4,7.5,5.9,11/27/2021,12/31/2021,198,rq2_lmic_abmodel_omicron,same_doses,0.06993192947369985,0.1994448108832346,2.9358014625972717,68.72656853174158,420.6254391973944,93.24922166091191,366.7003105076253,1.5817578505348298,0.11178779096903553,0.016143442220635115,0.9551917842114473,0.9918466054518142,0.44
LMIC,1000000,Present,2,Oxford-AstraZeneca,0.8,9,1/1/2021,0.25,2,10,0.02,TRUE,180,4,5,3.5,11/27/2021,12/31/2021,199,rq2_lmic_abmodel_omicron,same_doses,0.06993192947369985,0.1994448108832346,2.9358014625972717,68.72656853174158,420.6254391973944,93.24922166091191,366.7003105076253,1.5817578505348298,0.11178779096903553,0.016143442220635115,0.9244661505278685,0.9727772153074404,0.44
LMIC,1000000,Present,2,Oxford-AstraZeneca,0.8,9,1/1/2021,0.25,2,10,0.02,TRUE,180,4,5,2.3,11/27/2021,12/31/2021,200,rq2_lmic_abmodel_omicron,same_doses,0.06993192947369985,0.1994448108832346,2.9358014625972717,68.72656853174158,420.6254391973944,93.24922166091191,366.7003105076253,1.5817578505348298,0.11178779096903553,0.016143442220635115,0.8850571855858869,0.9585740232939312,0.44
LMIC,1000000,Present,2,Oxford-AstraZeneca,0.8,9,1/1/2021,0.25,2,10,0.02,TRUE,180,4,5,5.9,11/27/2021,12/31/2021,201,rq2_lmic_abmodel_omicron,same_doses,0.06993192947369985,0.1994448108832346,2.9358014625972717,68.72656853174158,420.6254391973944,93.24922166091191,366.7003105076253,1.5817578505348298,0.11178779096903553,0.016143442220635115,0.9551917842114473,0.9838508904366172,0.44
LMIC,1000000,Present,2,Oxford-AstraZeneca,0.8,9,1/1/2021,0.25,2,10,0.02,TRUE,180,4,7.5,3.5,11/27/2021,12/31/2021,202,rq2_lmic_abmodel_omicron,same_doses,0.06993192947369985,0.1994448108832346,2.9358014625972717,68.72656853174158,420.6254391973944,93.24922166091191,366.7003105076253,1.5817578505348298,0.11178779096903553,0.016143442220635115,0.9244661505278685,0.9727772153074404,0.44
LMIC,1000000,Present,2,Oxford-AstraZeneca,0.8,9,1/1/2021,0.25,2,10,0.02,TRUE,180,4,7.5,2.3,11/27/2021,12/31/2021,203,rq2_lmic_abmodel_omicron,same_doses,0.06993192947369985,0.1994448108832346,2.9358014625972717,68.72656853174158,420.6254391973944,93.24922166091191,366.7003105076253,1.5817578505348298,0.11178779096903553,0.016143442220635115,0.8850571855858869,0.9585740232939312,0.44
LMIC,1000000,Present,2,Oxford-AstraZeneca,0.8,9,1/1/2021,0.25,2,10,0.02,TRUE,180,4,7.5,5.9,11/27/2021,12/31/2021,204,rq2_lmic_abmodel_omicron,same_doses,0.06993192947369985,0.1994448108832346,2.9358014625972717,68.72656853174158,420.6254391973944,93.24922166091191,366.7003105076253,1.5817578505348298,0.11178779096903553,0.016143442220635115,0.9551917842114473,0.9838508904366172,0.44
LMIC,1000000,Present,2,Oxford-AstraZeneca,0.8,9,1/1/2021,0.25,2,10,0.02,TRUE,360,4,5,3.5,11/27/2021,12/31/2021,205,rq2_lmic_abmodel_omicron,same_doses,0.06993192947369985,0.1994448108832346,2.9358014625972717,68.72656853174158,420.6254391973944,93.24922166091191,366.7003105076253,1.5817578505348298,0.11178779096903553,0.016143442220635115,0.9244661505278685,0.9862557063330581,0.44
LMIC,1000000,Present,2,Oxford-AstraZeneca,0.8,9,1/1/2021,0.25,2,10,0.02,TRUE,360,4,5,2.3,11/27/2021,12/31/2021,206,rq2_lmic_abmodel_omicron,same_doses,0.06993192947369985,0.1994448108832346,2.9358014625972717,68.72656853174158,420.6254391973944,93.24922166091191,366.7003105076253,1.5817578505348298,0.11178779096903553,0.016143442220635115,0.8850571855858869,0.9790847705068276,0.44
LMIC,1000000,Present,2,Oxford-AstraZeneca,0.8,9,1/1/2021,0.25,2,10,0.02,TRUE,360,4,5,5.9,11/27/2021,12/31/2021,207,rq2_lmic_abmodel_omicron,same_doses,0.06993192947369985,0.1994448108832346,2.9358014625972717,68.72656853174158,420.6254391973944,93.24922166091191,366.7003105076253,1.5817578505348298,0.11178779096903553,0.016143442220635115,0.9551917842114473,0.9918466054518142,0.44
LMIC,1000000,Present,2,Oxford-AstraZeneca,0.8,9,1/1/2021,0.25,2,10,0.02,TRUE,360,4,7.5,3.5,11/27/2021,12/31/2021,208,rq2_lmic_abmodel_omicron,same_doses,0.06993192947369985,0.1994448108832346,2.9358014625972717,68.72656853174158,420.6254391973944,93.24922166091191,366.7003105076253,1.5817578505348298,0.11178779096903553,0.016143442220635115,0.9244661505278685,0.9862557063330581,0.44
LMIC,1000000,Present,2,Oxford-AstraZeneca,0.8,9,1/1/2021,0.25,2,10,0.02,TRUE,360,4,7.5,2.3,11/27/2021,12/31/2021,209,rq2_lmic_abmodel_omicron,same_doses,0.06993192947369985,0.1994448108832346,2.9358014625972717,68.72656853174158,420.6254391973944,93.24922166091191,366.7003105076253,1.5817578505348298,0.11178779096903553,0.016143442220635115,0.8850571855858869,0.9790847705068276,0.44
LMIC,1000000,Present,2,Oxford-AstraZeneca,0.8,9,1/1/2021,0.25,2,10,0.02,TRUE,360,4,7.5,5.9,11/27/2021,12/31/2021,210,rq2_lmic_abmodel_omicron,same_doses,0.06993192947369985,0.1994448108832346,2.9358014625972717,68.72656853174158,420.6254391973944,93.24922166091191,366.7003105076253,1.5817578505348298,0.11178779096903553,0.016143442220635115,0.9551917842114473,0.9918466054518142,0.44
LMIC,1000000,Present,2,Oxford-AstraZeneca,0.8,9,1/1/2021,0.25,2,10,0.01,TRUE,180,4,7.5,3.5,11/27/2021,12/31/2021,211,rq2_lmic_abmodel_omicron,same_doses,0.06993192947369985,0.1994448108832346,2.9358014625972717,68.72656853174158,420.6254391973944,93.24922166091191,366.7003105076253,1.5817578505348298,0.11178779096903553,0.016143442220635115,0.9244661505278685,0.9727772153074404,0.44
LMIC,1000000,Present,2,Oxford-AstraZeneca,0.8,9,1/1/2021,0.25,2,10,0.01,TRUE,180,4,7.5,2.3,11/27/2021,12/31/2021,212,rq2_lmic_abmodel_omicron,same_doses,0.06993192947369985,0.1994448108832346,2.9358014625972717,68.72656853174158,420.6254391973944,93.24922166091191,366.7003105076253,1.5817578505348298,0.11178779096903553,0.016143442220635115,0.8850571855858869,0.9585740232939312,0.44
LMIC,1000000,Present,2,Oxford-AstraZeneca,0.8,9,1/1/2021,0.25,2,10,0.01,TRUE,180,4,7.5,5.9,11/27/2021,12/31/2021,213,rq2_lmic_abmodel_omicron,same_doses,0.06993192947369985,0.1994448108832346,2.9358014625972717,68.72656853174158,420.6254391973944,93.24922166091191,366.7003105076253,1.5817578505348298,0.11178779096903553,0.016143442220635115,0.9551917842114473,0.9838508904366172,0.44
LMIC,1000000,Present,2,Oxford-AstraZeneca,0.8,9,1/1/2021,0.25,2,10,0.01,TRUE,360,4,7.5,3.5,11/27/2021,12/31/2021,214,rq2_lmic_abmodel_omicron,same_doses,0.06993192947369985,0.1994448108832346,2.9358014625972717,68.72656853174158,420.6254391973944,93.24922166091191,366.7003105076253,1.5817578505348298,0.11178779096903553,0.016143442220635115,0.9244661505278685,0.9862557063330581,0.44
LMIC,1000000,Present,2,Oxford-AstraZeneca,0.8,9,1/1/2021,0.25,2,10,0.01,TRUE,360,4,7.5,2.3,11/27/2021,12/31/2021,215,rq2_lmic_abmodel_omicron,same_doses,0.06993192947369985,0.1994448108832346,2.9358014625972717,68.72656853174158,420.6254391973944,93.24922166091191,366.7003105076253,1.5817578505348298,0.11178779096903553,0.016143442220635115,0.8850571855858869,0.9790847705068276,0.44
LMIC,1000000,Present,2,Oxford-AstraZeneca,0.8,9,1/1/2021,0.25,2,10,0.01,TRUE,360,4,7.5,5.9,11/27/2021,12/31/2021,216,rq2_lmic_abmodel_omicron,same_doses,0.06993192947369985,0.1994448108832346,2.9358014625972717,68.72656853174158,420.6254391973944,93.24922166091191,366.7003105076253,1.5817578505348298,0.11178779096903553,0.016143442220635115,0.9551917842114473,0.9918466054518142,0.44
LMIC,1000000,Present,2,Oxford-AstraZeneca,0.8,9,1/1/2021,0.25,3,10,0.02,TRUE,180,4,5,3.5,11/27/2021,12/31/2021,217,rq2_lmic_abmodel_omicron,same_doses,0.06993192947369985,0.1994448108832346,2.9358014625972717,68.72656853174158,420.6254391973944,93.24922166091191,366.7003105076253,1.5817578505348298,0.11178779096903553,0.016143442220635115,0.9244661505278685,0.9727772153074404,0.44
LMIC,1000000,Present,2,Oxford-AstraZeneca,0.8,9,1/1/2021,0.25,3,10,0.02,TRUE,180,4,5,2.3,11/27/2021,12/31/2021,218,rq2_lmic_abmodel_omicron,same_doses,0.06993192947369985,0.1994448108832346,2.9358014625972717,68.72656853174158,420.6254391973944,93.24922166091191,366.7003105076253,1.5817578505348298,0.11178779096903553,0.016143442220635115,0.8850571855858869,0.9585740232939312,0.44
LMIC,1000000,Present,2,Oxford-AstraZeneca,0.8,9,1/1/2021,0.25,3,10,0.02,TRUE,180,4,5,5.9,11/27/2021,12/31/2021,219,rq2_lmic_abmodel_omicron,same_doses,0.06993192947369985,0.1994448108832346,2.9358014625972717,68.72656853174158,420.6254391973944,93.24922166091191,366.7003105076253,1.5817578505348298,0.11178779096903553,0.016143442220635115,0.9551917842114473,0.9838508904366172,0.44
LMIC,1000000,Present,2,Oxford-AstraZeneca,0.8,9,1/1/2021,0.25,3,10,0.02,TRUE,180,4,7.5,3.5,11/27/2021,12/31/2021,220,rq2_lmic_abmodel_omicron,same_doses,0.06993192947369985,0.1994448108832346,2.9358014625972717,68.72656853174158,420.6254391973944,93.24922166091191,366.7003105076253,1.5817578505348298,0.11178779096903553,0.016143442220635115,0.9244661505278685,0.9727772153074404,0.44
LMIC,1000000,Present,2,Oxford-AstraZeneca,0.8,9,1/1/2021,0.25,3,10,0.02,TRUE,180,4,7.5,2.3,11/27/2021,12/31/2021,221,rq2_lmic_abmodel_omicron,same_doses,0.06993192947369985,0.1994448108832346,2.9358014625972717,68.72656853174158,420.6254391973944,93.24922166091191,366.7003105076253,1.5817578505348298,0.11178779096903553,0.016143442220635115,0.8850571855858869,0.9585740232939312,0.44
LMIC,1000000,Present,2,Oxford-AstraZeneca,0.8,9,1/1/2021,0.25,3,10,0.02,TRUE,180,4,7.5,5.9,11/27/2021,12/31/2021,222,rq2_lmic_abmodel_omicron,same_doses,0.06993192947369985,0.1994448108832346,2.9358014625972717,68.72656853174158,420.6254391973944,93.24922166091191,366.7003105076253,1.5817578505348298,0.11178779096903553,0.016143442220635115,0.9551917842114473,0.9838508904366172,0.44
LMIC,1000000,Present,2,Oxford-AstraZeneca,0.8,9,1/1/2021,0.25,3,10,0.02,TRUE,360,4,5,3.5,11/27/2021,12/31/2021,223,rq2_lmic_abmodel_omicron,same_doses,0.06993192947369985,0.1994448108832346,2.9358014625972717,68.72656853174158,420.6254391973944,93.24922166091191,366.7003105076253,1.5817578505348298,0.11178779096903553,0.016143442220635115,0.9244661505278685,0.9862557063330581,0.44
LMIC,1000000,Present,2,Oxford-AstraZeneca,0.8,9,1/1/2021,0.25,3,10,0.02,TRUE,360,4,5,2.3,11/27/2021,12/31/2021,224,rq2_lmic_abmodel_omicron,same_doses,0.06993192947369985,0.1994448108832346,2.9358014625972717,68.72656853174158,420.6254391973944,93.24922166091191,366.7003105076253,1.5817578505348298,0.11178779096903553,0.016143442220635115,0.8850571855858869,0.9790847705068276,0.44
LMIC,1000000,Present,2,Oxford-AstraZeneca,0.8,9,1/1/2021,0.25,3,10,0.02,TRUE,360,4,5,5.9,11/27/2021,12/31/2021,225,rq2_lmic_abmodel_omicron,same_doses,0.06993192947369985,0.1994448108832346,2.9358014625972717,68.72656853174158,420.6254391973944,93.24922166091191,366.7003105076253,1.5817578505348298,0.11178779096903553,0.016143442220635115,0.9551917842114473,0.9918466054518142,0.44
LMIC,1000000,Present,2,Oxford-AstraZeneca,0.8,9,1/1/2021,0.25,3,10,0.02,TRUE,360,4,7.5,3.5,11/27/2021,12/31/2021,226,rq2_lmic_abmodel_omicron,same_doses,0.06993192947369985,0.1994448108832346,2.9358014625972717,68.72656853174158,420.6254391973944,93.24922166091191,366.7003105076253,1.5817578505348298,0.11178779096903553,0.016143442220635115,0.9244661505278685,0.9862557063330581,0.44
LMIC,1000000,Present,2,Oxford-AstraZeneca,0.8,9,1/1/2021,0.25,3,10,0.02,TRUE,360,4,7.5,2.3,11/27/2021,12/31/2021,227,rq2_lmic_abmodel_omicron,same_doses,0.06993192947369985,0.1994448108832346,2.9358014625972717,68.72656853174158,420.6254391973944,93.24922166091191,366.7003105076253,1.5817578505348298,0.11178779096903553,0.016143442220635115,0.8850571855858869,0.9790847705068276,0.44
LMIC,1000000,Present,2,Oxford-AstraZeneca,0.8,9,1/1/2021,0.25,3,10,0.02,TRUE,360,4,7.5,5.9,11/27/2021,12/31/2021,228,rq2_lmic_abmodel_omicron,same_doses,0.06993192947369985,0.1994448108832346,2.9358014625972717,68.72656853174158,420.6254391973944,93.24922166091191,366.7003105076253,1.5817578505348298,0.11178779096903553,0.016143442220635115,0.9551917842114473,0.9918466054518142,0.44
LMIC,1000000,Present,2,Oxford-AstraZeneca,0.8,9,1/1/2021,0.25,3,10,0.01,TRUE,180,4,7.5,3.5,11/27/2021,12/31/2021,229,rq2_lmic_abmodel_omicron,same_doses,0.06993192947369985,0.1994448108832346,2.9358014625972717,68.72656853174158,420.6254391973944,93.24922166091191,366.7003105076253,1.5817578505348298,0.11178779096903553,0.016143442220635115,0.9244661505278685,0.9727772153074404,0.44
LMIC,1000000,Present,2,Oxford-AstraZeneca,0.8,9,1/1/2021,0.25,3,10,0.01,TRUE,180,4,7.5,2.3,11/27/2021,12/31/2021,230,rq2_lmic_abmodel_omicron,same_doses,0.06993192947369985,0.1994448108832346,2.9358014625972717,68.72656853174158,420.6254391973944,93.24922166091191,366.7003105076253,1.5817578505348298,0.11178779096903553,0.016143442220635115,0.8850571855858869,0.9585740232939312,0.44
LMIC,1000000,Present,2,Oxford-AstraZeneca,0.8,9,1/1/2021,0.25,3,10,0.01,TRUE,180,4,7.5,5.9,11/27/2021,12/31/2021,231,rq2_lmic_abmodel_omicron,same_doses,0.06993192947369985,0.1994448108832346,2.9358014625972717,68.72656853174158,420.6254391973944,93.24922166091191,366.7003105076253,1.5817578505348298,0.11178779096903553,0.016143442220635115,0.9551917842114473,0.9838508904366172,0.44
LMIC,1000000,Present,2,Oxford-AstraZeneca,0.8,9,1/1/2021,0.25,3,10,0.01,TRUE,360,4,7.5,3.5,11/27/2021,12/31/2021,232,rq2_lmic_abmodel_omicron,same_doses,0.06993192947369985,0.1994448108832346,2.9358014625972717,68.72656853174158,420.6254391973944,93.24922166091191,366.7003105076253,1.5817578505348298,0.11178779096903553,0.016143442220635115,0.9244661505278685,0.9862557063330581,0.44
LMIC,1000000,Present,2,Oxford-AstraZeneca,0.8,9,1/1/2021,0.25,3,10,0.01,TRUE,360,4,7.5,2.3,11/27/2021,12/31/2021,233,rq2_lmic_abmodel_omicron,same_doses,0.06993192947369985,0.1994448108832346,2.9358014625972717,68.72656853174158,420.6254391973944,93.24922166091191,366.7003105076253,1.5817578505348298,0.11178779096903553,0.016143442220635115,0.8850571855858869,0.9790847705068276,0.44
LMIC,1000000,Present,2,Oxford-AstraZeneca,0.8,9,1/1/2021,0.25,3,10,0.01,TRUE,360,4,7.5,5.9,11/27/2021,12/31/2021,234,rq2_lmic_abmodel_omicron,same_doses,0.06993192947369985,0.1994448108832346,2.9358014625972717,68.72656853174158,420.6254391973944,93.24922166091191,366.7003105076253,1.5817578505348298,0.11178779096903553,0.016143442220635115,0.9551917842114473,0.9918466054518142,0.44
LMIC,1000000,Present,2,Oxford-AstraZeneca,0.8,9,1/1/2021,0.25,4,10,0.02,TRUE,180,4,5,3.5,11/27/2021,12/31/2021,235,rq2_lmic_abmodel_omicron,same_doses,0.06993192947369985,0.1994448108832346,2.9358014625972717,68.72656853174158,420.6254391973944,93.24922166091191,366.7003105076253,1.5817578505348298,0.11178779096903553,0.016143442220635115,0.9244661505278685,0.9727772153074404,0.44
